t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
30.660000000000004,-0.0007888092588680642,-0.07609246985725666,0.5983500351410477,1.5547821293906168,300.0,17.146428199482244,100.0,0.3324166861894709,0.3875356535918539,0.4708485710797749,0.12712911419153924,0.2332173194085925
30.67,-0.000789569724099296,-0.07604652312318368,0.6125723518296333,1.5553108694997304,300.0,17.146428199482244,100.0,0.3403179732386852,0.3875356535918539,0.41223657452763135,0.11130387512246047,0.23329663042495954
30.680000000000003,-0.0007903297267602771,-0.07600026609810191,0.6312075448870875,1.5558558539046246,300.0,17.146428199482244,100.0,0.3506708582706041,0.3875356535918539,0.4205530001020965,0.11354931002756606,0.23337837808569367
30.69,-0.000791089255513428,-0.07595287531509856,0.6282477393905954,1.5563978008971477,300.0,17.146428199482244,100.0,0.3490265218836641,0.3875356535918539,0.45174519403904534,0.12197120239054225,0.23345967013457214
30.700000000000003,-0.000791848283884927,-0.07590283714989435,0.6207866837252912,1.556930109136902,300.0,17.146428199482244,100.0,0.3448814909584951,0.3875356535918539,0.5249878617077748,0.1417467226610992,0.2335395163705353
30.71,-0.0007926068390895821,-0.0758555204655068,0.6273392066765369,1.5574406378610672,300.0,17.146428199482244,100.0,0.3485217814869649,0.3875356535918539,0.44910754528681507,0.12125903722744008,0.23361609567916009
30.720000000000006,-0.000793364940055826,-0.07581009662439864,0.6407062628235307,1.557972370631553,300.0,17.146428199482244,100.0,0.35594792379085033,0.3875356535918539,0.39623315820926913,0.10698295271650267,0.23369585559473294
30.730000000000004,-0.000794122577495984,-0.07576374401579193,0.6024689642228845,1.5585187010621802,300.0,17.146428199482244,100.0,0.3347049801238247,0.3875356535918539,0.4217287384851056,0.11386675939097853,0.233777805159327
30.740000000000002,-0.0007948797342936044,-0.07571567976204487,0.6272557879265058,1.5590570451215162,300.0,17.146428199482244,100.0,0.3484754377369476,0.3875356535918539,0.46897535679547364,0.1266233463347779,0.23385855676822742
30.750000000000004,-0.000795636391940303,-0.07566576466985578,0.6257011986444877,1.5595811192486844,300.0,17.146428199482244,100.0,0.34761177702471535,0.3875356535918539,0.5200963834477691,0.14042602353089767,0.23393716788730265
30.76,-0.0007963925674843232,-0.07561755440202221,0.6464419904492127,1.5600897876872097,300.0,17.146428199482244,100.0,0.35913443913845144,0.3875356535918539,0.4724575577729498,0.12756354059869646,0.23401346815308144
30.770000000000003,-0.0007971482824258979,-0.07557149415746142,0.6032274250302004,1.5606115161973655,300.0,17.146428199482244,100.0,0.33512634723900026,0.3875356535918539,0.4124448399123869,0.11136010677634448,0.23409172742960482
30.78,-0.0007979035356216255,-0.07552531957275412,0.6390760972099992,1.5611498921707687,300.0,17.146428199482244,100.0,0.35504227622777734,0.3875356535918539,0.41532185733013516,0.1121369014791365,0.23417248382561529
30.790000000000003,-0.0007986583113732065,-0.07547757515809558,0.6122904607012614,1.5616867993279835,300.0,17.146428199482244,100.0,0.34016136705625627,0.3321455977964555,0.45862996311053533,0.12383009003984455,0.2342530198991975
30.8,-0.0007994125909948889,-0.07542796216824295,0.6081835063241546,1.5622105749126125,300.0,17.146428199482244,100.0,0.33787972573564146,0.3321455977964555,0.5102438431771902,0.13776583765784137,0.23433158623689188
30.810000000000002,-0.0008001664011653444,-0.07538101704554766,0.6032579897777223,1.5627188065398103,300.0,17.146428199482244,100.0,0.3351433276542901,0.3321455977964555,0.43585407123606607,0.11768059923373785,0.23440782098097154
30.820000000000004,-0.0008009197520348107,-0.07533508694662949,0.6167735033454322,1.5632478177627944,300.0,17.146428199482244,100.0,0.3426519463030179,0.3321455977964555,0.40736507119196125,0.10998856922182955,0.23448717266441915
30.830000000000002,-0.0008016726489078222,-0.07528968730115362,0.6007331061776962,1.5637843980148087,300.0,17.146428199482244,100.0,0.3337406145431645,0.3321455977964555,0.3923321532103583,0.10592968136679674,0.2345676597022213
30.840000000000003,-0.0008024250660572181,-0.07524171493958387,0.5999002338274202,1.5643246770986157,300.0,17.146428199482244,100.0,0.3332779076819001,0.3321455977964555,0.4634963341049093,0.12514401020832552,0.23464870156479234
30.85,-0.0008031769831227973,-0.07519170655791693,0.6096359562354374,1.5648437987853328,300.0,17.146428199482244,100.0,0.33868664235302076,0.3321455977964555,0.519764046978478,0.14033629268418907,0.2347265698177999
30.860000000000003,-0.0008039284224487025,-0.07514393259052515,0.6016381142651622,1.5653460322106922,300.0,17.146428199482244,100.0,0.33424339681397897,0.3321455977964555,0.45741796521032746,0.12350285060678842,0.23480190483160382
30.87,-0.0008046794044731645,-0.07509820244619954,0.6265947784840432,1.5658655676626443,300.0,17.146428199482244,100.0,0.34810821026891287,0.3321455977964555,0.4003564714546791,0.10809624729276338,0.23487983514939664
30.880000000000003,-0.0008054299260211251,-0.07505215479605848,0.6437638646709449,1.5664009049373937,300.0,17.146428199482244,100.0,0.35764659148385824,0.3321455977964555,0.40887866784192917,0.11039724031732089,0.23496013574060903
30.890000000000004,-0.0008061799693003476,-0.07500432792225241,0.6293664952392994,1.566933149593818,300.0,17.146428199482244,100.0,0.3496480529107219,0.3321455977964555,0.4580058559498978,0.1236615811064724,0.23503997243907268
30.900000000000002,-0.0008069295173243861,-0.0749548024038459,0.5979168952968749,1.5674505865384365,300.0,17.146428199482244,100.0,0.33217605294270824,0.3321455977964555,0.5049029632149642,0.13632380006804035,0.23511758798076546
30.910000000000004,-0.0008076785856305133,-0.07490683061271734,0.6347512874070672,1.5679538400200306,300.0,17.146428199482244,100.0,0.3526396041150373,0.3321455977964555,0.4614642868931692,0.1245953574611557,0.23519307600300457
30.92,-0.0008084271964347048,-0.07486108041914828,0.6221700226866925,1.5684689476583547,300.0,17.146428199482244,100.0,0.345650012603718,0.3321455977964555,0.3994670726636335,0.10785610961918106,0.2352703421487532
30.930000000000003,-0.0008091753488624241,-0.07481524277192428,0.6400691621000759,1.569001279074832,300.0,17.146428199482244,100.0,0.3555939789444866,0.3321455977964555,0.4016006011808479,0.10843216231882893,0.2353501918612248
30.94,-0.0008099230210524229,-0.07476721899988134,0.6724560614081453,1.5695323608103031,300.0,17.146428199482244,100.0,0.37358670078230294,0.3321455977964555,0.46203124518710315,0.12474843620051786,0.23542985412154546
30.950000000000003,-0.000810670197787743,-0.07471767353200863,0.6289442003467073,1.570045377261958,300.0,17.146428199482244,100.0,0.3494134446370596,0.3321455977964555,0.5040155646521713,0.13608420245608627,0.23550680658929368
30.96,-0.000811416902243414,-0.07467044556710296,0.6324334182588477,1.5705456256013606,300.0,17.146428199482244,100.0,0.35135189903269315,0.3321455977964555,0.43936256648996,0.11862789295228922,0.23558184384020409
30.970000000000002,-0.0008121631408330417,-0.07462385896277418,0.6348735939135531,1.5710638472289205,300.0,17.146428199482244,100.0,0.35270755217419614,0.3321455977964555,0.4212590940055359,0.1137399553814947,0.23565957708433805
30.980000000000004,-0.0008129089221093411,-0.07457812762994756,0.6334956027599276,1.5715866407018435,300.0,17.146428199482244,100.0,0.3519420015332931,0.3321455977964555,0.3972111114608065,0.10724700009441776,0.23573799610527651
30.990000000000002,-0.0008136542279985386,-0.07453058891974468,0.6310762109349821,1.57211572757079,300.0,17.146428199482244,100.0,0.35059789496387894,0.3321455977964555,0.447122101429583,0.12072296738598741,0.2358173591356185
31.000000000000004,-0.0008143990349340571,-0.07448069355184848,0.6249106294956627,1.5726297849562036,300.0,17.146428199482244,100.0,0.34717257194203477,0.3321455977964555,0.5122992276962395,0.13832079147798468,0.23589446774343054
31.01,-0.0008151433677829201,-0.0744332848862899,0.6451390408980361,1.5731243903356564,300.0,17.146428199482244,100.0,0.3584105782766867,0.3321455977964555,0.4429493819963782,0.11959633313902211,0.23596865855034846
31.020000000000003,-0.000815887245543313,-0.07438777603929325,0.6658384511022971,1.5736383204298234,300.0,17.146428199482244,100.0,0.36991025061238725,0.3321455977964555,0.38989112744606164,0.10527060441043665,0.2360457480644735
31.03,-0.000816630666223506,-0.07434206801930039,0.6436724065358095,1.5741669029663217,300.0,17.146428199482244,100.0,0.357595781408783,0.3321455977964555,0.3951300537092741,0.10668511450150402,0.23612503544494823
31.040000000000003,-0.0008173736105750952,-0.07429443515891918,0.6441801761710211,1.5746933436226103,300.0,17.146428199482244,100.0,0.3578778756505672,0.3321455977964555,0.44830537524360575,0.12104245131577356,0.23620400154339152
31.05,-0.0008181160555692399,-0.07424449941446437,0.671811241790398,1.5752038139614677,300.0,17.146428199482244,100.0,0.37322846766133216,0.3321455977964555,0.5119907826546964,0.13823751131676804,0.23628057209422015
31.060000000000006,-0.0008188580234175696,-0.07419678483297927,0.673052988201764,1.5756952619988027,300.0,17.146428199482244,100.0,0.3739183267787577,0.3321455977964555,0.450018784586744,0.12150507183842088,0.23635428929982039
31.070000000000004,-0.0008195995282797177,-0.0741504862148016,0.6720496844596988,1.5762039067649178,300.0,17.146428199482244,100.0,0.3733609358109437,0.34016136705625627,0.41040389006619493,0.11080905031787264,0.23643058601473765
31.080000000000002,-0.0008203405766202615,-0.07410483405438321,0.6716163023794646,1.576723323654074,300.0,17.146428199482244,100.0,0.37312016798859143,0.34016136705625627,0.3921581651472526,0.10588270458975821,0.2365084985481111
31.090000000000003,-0.0008210811458017397,-0.07405691814781411,0.6567884467285454,1.5772473643793796,300.0,17.146428199482244,100.0,0.3648824704047474,0.34016136705625627,0.45474886893100264,0.12278219461137072,0.23658710465690694
31.1,-0.0008218212241119034,-0.07400783101637726,0.6638923884201665,1.5777527201446004,300.0,17.146428199482244,100.0,0.3688291046778702,0.34016136705625627,0.4870021398320609,0.13149057775465645,0.23666290802169004
31.110000000000003,-0.0008225608300547383,-0.0739605942834844,0.6340049348627077,1.5782481170653022,300.0,17.146428199482244,100.0,0.35222496381261537,0.34016136705625627,0.43532695976531705,0.11753827913663561,0.23673721755979532
31.12,-0.0008232999736488803,-0.07391435941419412,0.6260259022787751,1.578757750333561,300.0,17.146428199482244,100.0,0.3477921679326528,0.34016136705625627,0.4072142856553876,0.10994785712695465,0.23681366255003414
31.130000000000003,-0.0008240386618079334,-0.07386881590531023,0.6321871544418541,1.5792748436922093,300.0,17.146428199482244,100.0,0.35121508580103006,0.34016136705625627,0.387722555834575,0.10468509007533526,0.23689122655383138
31.14,-0.0008247768735731234,-0.07382117651900398,0.6329773685663944,1.5797969214120018,300.0,17.146428199482244,100.0,0.3516540936479969,0.34016136705625627,0.44565132994492584,0.12032585908512998,0.23696953821180025
31.150000000000006,-0.0008255145900327251,-0.07377164596017198,0.6111796396420145,1.58030166043978,300.0,17.146428199482244,100.0,0.33954424424556356,0.34016136705625627,0.4979034895336055,0.1344339421740735,0.23704524906596697
31.160000000000004,-0.0008262518284747648,-0.07372384420396837,0.6041563302926675,1.580790675720646,300.0,17.146428199482244,100.0,0.3356424057181486,0.34016136705625627,0.4496095191446244,0.12139457016904859,0.2371186013580969
