iter,pose_x,pose_y,pose_z,xd_x,xd_y,xd_z,F_x,F_y,F_z,tau0,tau1,tau2
2051,0.315155,0.000580,-0.080292,0.315994,-0.000031,-0.080994,0.079346,-0.429077,-0.069504,-0.135284,0.001221,0.015121
2056,0.315155,0.000702,-0.080292,0.315994,-0.000031,-0.080994,0.083466,-0.437622,-0.069504,-0.137985,0.002197,0.016083
2061,0.315155,0.000824,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.491028,-0.069504,-0.154831,0.002228,0.016129
2066,0.315155,0.000992,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.680161,-0.069504,-0.214447,0.002014,0.015900
2071,0.315155,0.001099,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.481873,-0.069504,-0.151962,0.002136,0.016006
2076,0.315155,0.001266,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.683365,-0.069504,-0.215485,0.001862,0.015747
2081,0.315155,0.001373,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.486679,-0.069504,-0.153503,0.002014,0.015900
2086,0.315155,0.001541,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.681534,-0.069504,-0.214920,0.001709,0.015594
2091,0.315155,0.001694,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.713959,-0.069504,-0.225159,0.001587,0.015472
2096,0.315155,0.001862,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.803528,-0.069504,-0.253403,0.001358,0.015244
2101,0.315155,0.001999,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.621796,-0.069504,-0.196136,0.001556,0.015442
2106,0.315155,0.002213,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.880966,-0.069504,-0.277832,0.001007,0.014893
2111,0.315155,0.002365,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.739441,-0.069504,-0.233246,0.001160,0.015045
2116,0.315155,0.002533,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.759888,-0.069504,-0.239700,0.001007,0.014908
2121,0.315155,0.002686,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.755920,-0.069504,-0.238464,0.000946,0.014816
2126,0.315155,0.002869,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.815201,-0.069504,-0.257156,0.000702,0.014587
2131,0.315155,0.003006,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.718155,-0.069504,-0.226593,0.000839,0.014725
2136,0.315155,0.003174,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.760803,-0.069504,-0.240051,0.000626,0.014526
2141,0.315155,0.003342,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.760422,-0.069504,-0.239944,0.000549,0.014435
2146,0.315155,0.003571,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.986557,-0.069504,-0.311218,-0.000229,0.013657
2151,0.315155,0.003723,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.948944,-0.069504,-0.299377,-0.000229,0.013657
2156,0.315155,0.003891,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.973282,-0.069504,-0.307068,-0.000443,0.013458
2161,0.315155,0.004044,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.912781,-0.069504,-0.288010,-0.000366,0.013519
2166,0.315155,0.004196,-0.080292,0.315994,-0.000031,-0.080994,0.083923,-0.839233,-0.069504,-0.264847,-0.000229,0.013657
2171,0.315109,0.004364,-0.080322,0.315994,-0.000031,-0.080994,0.139542,-0.887146,-0.032806,-0.280167,0.022736,0.029266
2176,0.315140,0.004532,-0.080322,0.315994,-0.000031,-0.080994,0.025482,-0.955429,-0.061188,-0.301224,-0.013092,-0.000854
2181,0.315125,0.004761,-0.080322,0.315994,-0.000031,-0.080994,0.101395,-1.105804,-0.065994,-0.348953,0.003616,0.016800
2186,0.315125,0.004898,-0.080322,0.315994,-0.000031,-0.080994,0.089722,-0.948563,-0.066452,-0.299362,0.001099,0.014374
2191,0.315125,0.005066,-0.080322,0.315994,-0.000031,-0.080994,0.087662,-0.903091,-0.066452,-0.285034,0.000656,0.013931
2196,0.315125,0.005219,-0.080322,0.315994,-0.000031,-0.080994,0.087662,-0.934601,-0.066452,-0.294983,0.000427,0.013718
2201,0.315109,0.005371,-0.080322,0.315994,-0.000031,-0.080994,0.105896,-0.963135,-0.066452,-0.304062,0.004684,0.017960
2206,0.315109,0.005493,-0.080322,0.315994,-0.000031,-0.080994,0.091705,-0.903702,-0.066452,-0.285278,0.001343,0.014618
2211,0.315109,0.005646,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-0.970688,-0.066452,-0.306381,0.000336,0.013596
2216,0.315109,0.005783,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-1.007309,-0.066452,-0.317932,0.000046,0.013321
2221,0.315109,0.005936,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-0.990982,-0.066452,-0.312805,0.000000,0.013275
2226,0.315109,0.006088,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-1.085434,-0.066452,-0.342575,-0.000565,0.012711
2231,0.315109,0.006210,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-1.002426,-0.066452,-0.316437,-0.000275,0.013016
2236,0.315109,0.006348,-0.080322,0.315994,-0.000031,-0.080994,0.089188,-1.008835,-0.066452,-0.318466,-0.000412,0.012863
2241,0.315094,0.006516,-0.080322,0.315994,-0.000031,-0.080994,0.139923,-1.096115,-0.066452,-0.346298,0.011505,0.024780
2246,0.315094,0.006653,-0.080322,0.315994,-0.000031,-0.080994,0.098724,-1.085815,-0.066452,-0.342804,0.001297,0.014572
2251,0.315094,0.006790,-0.080322,0.315994,-0.000031,-0.080994,0.091629,-1.075287,-0.066452,-0.339447,-0.000504,0.012756
2256,0.315094,0.006943,-0.080322,0.315994,-0.000031,-0.080994,0.090714,-1.195145,-0.066452,-0.377228,-0.001526,0.011765
2261,0.315063,0.007111,-0.080322,0.315994,-0.000031,-0.080994,0.234528,-1.346970,-0.066452,-0.426056,0.032867,0.046127
2266,0.315063,0.007263,-0.080322,0.315994,-0.000031,-0.080994,0.117111,-1.309814,-0.066452,-0.413528,0.004028,0.017303
2271,0.315063,0.007355,-0.080322,0.315994,-0.000031,-0.080994,0.097427,-1.079788,-0.066452,-0.340927,0.000412,0.013702
2276,0.315063,0.007477,-0.080322,0.315994,-0.000031,-0.080994,0.093994,-1.078033,-0.066452,-0.340363,-0.000519,0.012756
2281,0.315063,0.007599,-0.080322,0.315994,-0.000031,-0.080994,0.093765,-1.126404,-0.066452,-0.355606,-0.000961,0.012329
2286,0.315048,0.007736,-0.080322,0.315994,-0.000031,-0.080994,0.165787,-1.288452,-0.066452,-0.407211,0.015656,0.028931
2291,0.315048,0.007828,-0.080322,0.315994,-0.000031,-0.080994,0.106964,-1.115417,-0.066452,-0.352249,0.002151,0.015427
2296,0.315048,0.007950,-0.080322,0.315994,-0.000031,-0.080994,0.096893,-1.148453,-0.066452,-0.362595,-0.000641,0.012650
2301,0.315048,0.008041,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.035614,-0.066452,-0.327042,-0.000427,0.012863
2306,0.315048,0.008209,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.265945,-0.066452,-0.399628,-0.002029,0.011261
2311,0.315048,0.008347,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.395035,-0.066452,-0.440308,-0.003006,0.010284
2316,0.315048,0.008438,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.176682,-0.066452,-0.371521,-0.001663,0.011627
2321,0.315048,0.008560,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.245193,-0.066452,-0.393112,-0.002228,0.011063
2326,0.315048,0.008667,-0.080322,0.315994,-0.000031,-0.080994,0.095291,-1.208267,-0.066452,-0.381500,-0.002090,0.011169
2331,0.315033,0.008804,-0.080338,0.315994,-0.000031,-0.080994,0.120850,-1.303024,-0.040894,-0.411560,0.010086,0.018234
2336,0.315033,0.008911,-0.080338,0.315994,-0.000031,-0.080994,0.100479,-1.228104,-0.061264,-0.387802,0.000198,0.012421
2341,0.315018,0.009018,-0.080338,0.315994,-0.000031,-0.080994,0.115738,-1.189346,-0.064697,-0.375717,0.003204,0.016129
2346,0.315018,0.009109,-0.080338,0.315994,-0.000031,-0.080994,0.100861,-1.198044,-0.064926,-0.378326,-0.000656,0.012329
2351,0.315018,0.009186,-0.080338,0.315994,-0.000031,-0.080994,0.098343,-1.149139,-0.064926,-0.362915,-0.000992,0.011963
2356,0.315018,0.009277,-0.080338,0.315994,-0.000031,-0.080994,0.098343,-1.131058,-0.064926,-0.357224,-0.000946,0.012009
2361,0.315018,0.009399,-0.080338,0.315994,-0.000031,-0.080994,0.098343,-1.296158,-0.064926,-0.409241,-0.002274,0.010712
2366,0.315018,0.009460,-0.080338,0.315994,-0.000031,-0.080994,0.098343,-1.168594,-0.064926,-0.369064,-0.001404,0.011581
2371,0.315002,0.009628,-0.080338,0.315994,-0.000031,-0.080994,0.134201,-1.346970,-0.064926,-0.425598,0.005951,0.018921
2376,0.315002,0.009705,-0.080338,0.315994,-0.000031,-0.080994,0.105362,-1.203537,-0.064926,-0.380142,-0.000137,0.012833
2381,0.315002,0.009796,-0.080338,0.315994,-0.000031,-0.080994,0.100327,-1.217957,-0.064926,-0.384644,-0.001587,0.011383
2386,0.315002,0.009888,-0.080338,0.315994,-0.000031,-0.080994,0.099869,-1.228943,-0.064926,-0.388123,-0.001877,0.011093
2391,0.314972,0.009979,-0.080338,0.315994,-0.000031,-0.080994,0.201340,-1.227112,-0.064926,-0.388519,0.023026,0.035995
2396,0.314972,0.010071,-0.080338,0.315994,-0.000031,-0.080994,0.119171,-1.263504,-0.064926,-0.399170,0.002441,0.015396
2401,0.314957,0.010208,-0.080338,0.315994,-0.000031,-0.080994,0.177460,-1.502686,-0.064926,-0.475098,0.014740,0.027695
2406,0.314957,0.010284,-0.080338,0.315994,-0.000031,-0.080994,0.116577,-1.332474,-0.064926,-0.420883,0.001022,0.014008
2411,0.314957,0.010361,-0.080338,0.315994,-0.000031,-0.080994,0.106049,-1.315613,-0.064926,-0.415466,-0.001511,0.011475
2416,0.314957,0.010406,-0.080338,0.315994,-0.000031,-0.080994,0.104446,-1.205063,-0.064926,-0.380630,-0.001053,0.011917
2421,0.314941,0.010498,-0.080338,0.315994,-0.000031,-0.080994,0.155182,-1.316299,-0.064926,-0.416199,0.010437,0.023392
2426,0.314941,0.010559,-0.080338,0.315994,-0.000031,-0.080994,0.113983,-1.245041,-0.064926,-0.393326,0.000824,0.013794
2431,0.314941,0.010635,-0.080338,0.315994,-0.000031,-0.080994,0.106888,-1.366882,-0.064926,-0.431625,-0.002014,0.010941
2436,0.314941,0.010712,-0.080338,0.315994,-0.000031,-0.080994,0.105972,-1.401291,-0.064926,-0.442474,-0.002609,0.010376
2441,0.314941,0.010803,-0.080338,0.315994,-0.000031,-0.080994,0.105972,-1.502686,-0.064926,-0.474411,-0.003586,0.009399
2446,0.314941,0.010834,-0.080338,0.315994,-0.000031,-0.080994,0.105972,-1.215057,-0.064926,-0.383835,-0.001175,0.011810
2451,0.314941,0.010941,-0.080338,0.315994,-0.000031,-0.080994,0.105972,-1.311340,-0.064926,-0.414169,-0.002075,0.010910
2456,0.314941,0.010986,-0.080368,0.315994,-0.000031,-0.080994,0.105972,-1.220245,-0.013809,-0.385483,0.011932,0.014694
2461,0.314941,0.011063,-0.080368,0.315994,-0.000031,-0.080994,0.105972,-1.334076,-0.054092,-0.421341,0.000412,0.011215
2466,0.314926,0.011139,-0.080368,0.315994,-0.000031,-0.080994,0.131531,-1.335297,-0.060959,-0.421997,0.004822,0.016998
2471,0.314926,0.011230,-0.080368,0.315994,-0.000031,-0.080994,0.111160,-1.399384,-0.061874,-0.441956,-0.001053,0.011292
2476,0.314926,0.011292,-0.080368,0.315994,-0.000031,-0.080994,0.107727,-1.320343,-0.061874,-0.417038,-0.001282,0.011063
2481,0.314926,0.011368,-0.080368,0.315994,-0.000031,-0.080994,0.107498,-1.361618,-0.061874,-0.430038,-0.001801,0.010574
2486,0.314926,0.011444,-0.080368,0.315994,-0.000031,-0.080994,0.107498,-1.356659,-0.061874,-0.428482,-0.001831,0.010544
2491,0.314926,0.011520,-0.080368,0.315994,-0.000031,-0.080994,0.107498,-1.416245,-0.061874,-0.447266,-0.002426,0.009933
2496,0.314926,0.011581,-0.080368,0.315994,-0.000031,-0.080994,0.107498,-1.369247,-0.061874,-0.432465,-0.002090,0.010284
2501,0.314926,0.011658,-0.080368,0.315994,-0.000031,-0.080994,0.107498,-1.426773,-0.061874,-0.450592,-0.002701,0.009674
2506,0.314896,0.011719,-0.080368,0.315994,-0.000031,-0.080994,0.176697,-1.374741,-0.061874,-0.434982,0.014725,0.027084
2511,0.314896,0.011795,-0.080368,0.315994,-0.000031,-0.080994,0.121307,-1.395874,-0.061874,-0.440994,0.000839,0.013199
2516,0.314896,0.011826,-0.080368,0.315994,-0.000031,-0.080994,0.112152,-1.319504,-0.061874,-0.416840,-0.000763,0.011612
2521,0.314896,0.011871,-0.080368,0.315994,-0.000031,-0.080994,0.110550,-1.315613,-0.061874,-0.415604,-0.001160,0.011200
2526,0.314896,0.011917,-0.080368,0.315994,-0.000031,-0.080994,0.110550,-1.312866,-0.061874,-0.414734,-0.001175,0.011200
2531,0.314896,0.011963,-0.080368,0.315994,-0.000031,-0.080994,0.110550,-1.322937,-0.061874,-0.417923,-0.001328,0.011047
2536,0.314896,0.012054,-0.080383,0.315994,-0.000031,-0.080994,0.110550,-1.524124,0.010147,-0.481277,0.015427,0.013397
2541,0.314896,0.012085,-0.080383,0.315994,-0.000031,-0.080994,0.110550,-1.333084,-0.048676,-0.421127,0.001892,0.011627
2546,0.314896,0.012131,-0.080383,0.315994,-0.000031,-0.080994,0.110550,-1.333542,-0.058746,-0.421280,-0.000778,0.010971
2551,0.314865,0.012207,-0.080414,0.315994,-0.000031,-0.080994,0.254364,-1.505508,0.083466,-0.477142,0.069901,0.053162
2556,0.314865,0.012222,-0.080414,0.315994,-0.000031,-0.080994,0.136948,-1.321411,-0.033951,-0.417755,0.012192,0.018967
2561,0.314865,0.012268,-0.080414,0.315994,-0.000031,-0.080994,0.117264,-1.384811,-0.053635,-0.437469,0.001556,0.012268
2566,0.314865,0.012299,-0.080414,0.315994,-0.000031,-0.080994,0.113831,-1.306839,-0.057068,-0.412888,0.000549,0.011948
2571,0.314850,0.012375,-0.080414,0.315994,-0.000031,-0.080994,0.131836,-1.443787,-0.057297,-0.456223,0.003510,0.014954
2576,0.314850,0.012421,-0.080414,0.315994,-0.000031,-0.080994,0.117645,-1.401443,-0.057297,-0.442719,0.000397,0.011841
2581,0.314850,0.012436,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.306839,-0.057297,-0.412903,0.000656,0.012100
2586,0.314850,0.012497,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.383896,-0.057297,-0.437164,-0.000168,0.011276
2591,0.314850,0.012558,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.472397,-0.057297,-0.465042,-0.001099,0.010345
2596,0.314850,0.012589,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.395798,-0.057297,-0.440918,-0.000366,0.011078
2601,0.314850,0.012650,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.427994,-0.057297,-0.451065,-0.000778,0.010681
2606,0.314850,0.012680,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.345901,-0.057297,-0.425232,0.000015,0.011475
2611,0.314850,0.012741,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.410370,-0.057297,-0.445526,-0.000687,0.010757
2616,0.314850,0.012787,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.426392,-0.057297,-0.450577,-0.000916,0.010544
2621,0.314850,0.012817,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.360092,-0.057297,-0.429703,-0.000290,0.011169
2626,0.314850,0.012878,-0.080414,0.315994,-0.000031,-0.080994,0.115128,-1.399612,-0.057297,-0.442154,-0.000732,0.010727
2631,0.314819,0.012955,-0.080414,0.315994,-0.000031,-0.080994,0.258942,-1.561050,-0.057297,-0.494812,0.032959,0.044357
2636,0.314819,0.012985,-0.080414,0.315994,-0.000031,-0.080994,0.141525,-1.418533,-0.057297,-0.448425,0.005478,0.016907
2641,0.314819,0.013031,-0.080414,0.315994,-0.000031,-0.080994,0.121841,-1.411209,-0.057297,-0.445877,0.000641,0.012085
2646,0.314819,0.013062,-0.080414,0.315994,-0.000031,-0.080994,0.118408,-1.399841,-0.057297,-0.442245,-0.000107,0.011337
2651,0.314819,0.013123,-0.080414,0.315994,-0.000031,-0.080994,0.118179,-1.415329,-0.057297,-0.447128,-0.000412,0.011032
2656,0.314819,0.013168,-0.080414,0.315994,-0.000031,-0.080994,0.118179,-1.500931,-0.057297,-0.474091,-0.001343,0.010101
2661,0.314819,0.013168,-0.080414,0.315994,-0.000031,-0.080994,0.118179,-1.349869,-0.057297,-0.426529,0.000214,0.011673
2666,0.314819,0.013199,-0.080414,0.315994,-0.000031,-0.080994,0.118179,-1.396408,-0.057297,-0.441177,-0.000290,0.011169
2671,0.314819,0.013214,-0.080414,0.315994,-0.000031,-0.080994,0.118179,-1.360626,-0.057297,-0.429916,0.000061,0.011520
2676,0.314804,0.013290,-0.080414,0.315994,-0.000031,-0.080994,0.136414,-1.475601,-0.057297,-0.466339,0.003265,0.014709
2681,0.314804,0.013306,-0.080414,0.315994,-0.000031,-0.080994,0.122223,-1.406631,-0.057297,-0.444443,0.000473,0.011948
2686,0.314804,0.013306,-0.080414,0.315994,-0.000031,-0.080994,0.119705,-1.345749,-0.057297,-0.425247,0.000488,0.011932
2691,0.314804,0.013336,-0.080414,0.315994,-0.000031,-0.080994,0.119705,-1.386566,-0.057297,-0.438095,0.000031,0.011490
2696,0.314804,0.013367,-0.080414,0.315994,-0.000031,-0.080994,0.119705,-1.434937,-0.057297,-0.453339,-0.000504,0.010941
2701,0.314804,0.013382,-0.080414,0.315994,-0.000031,-0.080994,0.119705,-1.406250,-0.057297,-0.444305,-0.000198,0.011246
2706,0.314804,0.013397,-0.080414,0.315994,-0.000031,-0.080994,0.119705,-1.387863,-0.057297,-0.438522,-0.000046,0.011398
2711,0.314789,0.013428,-0.080414,0.315994,-0.000031,-0.080994,0.145264,-1.401215,-0.057297,-0.443039,0.006073,0.017517
2716,0.314789,0.013458,-0.080414,0.315994,-0.000031,-0.080994,0.124893,-1.391678,-0.057297,-0.439774,0.001144,0.012589
2721,0.314789,0.013474,-0.080414,0.315994,-0.000031,-0.080994,0.121460,-1.406250,-0.057297,-0.444321,0.000107,0.011551
2726,0.314789,0.013489,-0.080414,0.315994,-0.000031,-0.080994,0.121231,-1.395416,-0.057297,-0.440903,0.000153,0.011597
2731,0.314789,0.013504,-0.080414,0.315994,-0.000031,-0.080994,0.121231,-1.384583,-0.057297,-0.437500,0.000244,0.011703
2736,0.314774,0.013565,-0.080414,0.315994,-0.000031,-0.080994,0.193253,-1.592102,-0.057297,-0.503784,0.015701,0.027130
2741,0.314774,0.013565,-0.080414,0.315994,-0.000031,-0.080994,0.134430,-1.398239,-0.057297,-0.441956,0.003265,0.014709
2746,0.314774,0.013596,-0.080414,0.315994,-0.000031,-0.080994,0.124359,-1.437683,-0.057297,-0.454239,0.000351,0.011795
2751,0.314774,0.013596,-0.080414,0.315994,-0.000031,-0.080994,0.122757,-1.374741,-0.057297,-0.434402,0.000626,0.012070
2756,0.314774,0.013641,-0.080414,0.315994,-0.000031,-0.080994,0.122757,-1.419373,-0.057297,-0.448456,0.000107,0.011551
2761,0.314774,0.013657,-0.080414,0.315994,-0.000031,-0.080994,0.122757,-1.426163,-0.057297,-0.450607,0.000015,0.011459
2766,0.314774,0.013657,-0.080414,0.315994,-0.000031,-0.080994,0.122757,-1.378098,-0.057297,-0.435471,0.000504,0.011948
2771,0.314774,0.013718,-0.080414,0.315994,-0.000031,-0.080994,0.122757,-1.472321,-0.057297,-0.465134,-0.000549,0.010895
2776,0.314758,0.013733,-0.080429,0.315994,-0.000031,-0.080994,0.194778,-1.462631,0.014725,-0.463058,0.035995,0.033020
2781,0.314758,0.013733,-0.080429,0.315994,-0.000031,-0.080994,0.135956,-1.390533,-0.044098,-0.439560,0.006973,0.015778
2786,0.314758,0.013779,-0.080429,0.315994,-0.000031,-0.080994,0.125885,-1.486206,-0.054169,-0.469543,0.000824,0.011642
2791,0.314758,0.013794,-0.080429,0.315994,-0.000031,-0.080994,0.124283,-1.423874,-0.055771,-0.449905,0.000656,0.011795
2796,0.314743,0.013809,-0.080429,0.315994,-0.000031,-0.080994,0.175018,-1.407547,-0.055771,-0.445435,0.013306,0.024429
2801,0.314743,0.013885,-0.080429,0.315994,-0.000031,-0.080994,0.133820,-1.641312,-0.055771,-0.518463,0.000549,0.011688
2806,0.314743,0.013885,-0.080429,0.315994,-0.000031,-0.080994,0.126724,-1.433258,-0.055771,-0.452881,0.001053,0.012192
2811,0.314743,0.013901,-0.080429,0.315994,-0.000031,-0.080994,0.125809,-1.424026,-0.055771,-0.449966,0.000900,0.012039
2816,0.314743,0.013931,-0.080429,0.315994,-0.000031,-0.080994,0.125809,-1.541519,-0.055771,-0.486938,-0.000427,0.010727
2821,0.314743,0.013947,-0.080429,0.315994,-0.000031,-0.080994,0.125809,-1.470947,-0.055771,-0.464737,0.000351,0.011490
2826,0.314743,0.013977,-0.080429,0.315994,-0.000031,-0.080994,0.125809,-1.481781,-0.055771,-0.468140,0.000198,0.011337
2831,0.314728,0.013977,-0.080429,0.315994,-0.000031,-0.080994,0.176544,-1.414032,-0.055771,-0.447510,0.013412,0.024567
2836,0.314728,0.014023,-0.080429,0.315994,-0.000031,-0.080994,0.135345,-1.511307,-0.055771,-0.477554,0.002151,0.013290
2841,0.314728,0.014053,-0.080429,0.315994,-0.000031,-0.080994,0.128250,-1.524200,-0.055771,-0.481522,0.000244,0.011383
2846,0.314713,0.014053,-0.080429,0.315994,-0.000031,-0.080994,0.199356,-1.427383,-0.055771,-0.452026,0.018799,0.029938
2851,0.314713,0.014069,-0.080429,0.315994,-0.000031,-0.080994,0.140533,-1.436920,-0.055771,-0.454208,0.004196,0.015320
2856,0.314713,0.014114,-0.080429,0.315994,-0.000031,-0.080994,0.130463,-1.576080,-0.055771,-0.497864,0.000153,0.011292
2861,0.314713,0.014114,-0.080429,0.315994,-0.000031,-0.080994,0.128860,-1.441269,-0.055771,-0.455414,0.001221,0.012360
2866,0.314713,0.014160,-0.080429,0.315994,-0.000031,-0.080994,0.128860,-1.526413,-0.055771,-0.482208,0.000229,0.011368
2871,0.314713,0.014160,-0.080429,0.315994,-0.000031,-0.080994,0.128860,-1.436691,-0.055771,-0.453979,0.001205,0.012344
2876,0.314713,0.014206,-0.080429,0.315994,-0.000031,-0.080994,0.128860,-1.583633,-0.055771,-0.500229,-0.000458,0.010681
2881,0.314697,0.014236,-0.080429,0.315994,-0.000031,-0.080994,0.164719,-1.551666,-0.055771,-0.490662,0.008682,0.019806
2886,0.314697,0.014236,-0.080429,0.315994,-0.000031,-0.080994,0.135880,-1.447296,-0.055771,-0.457397,0.002747,0.013885
2891,0.314697,0.014252,-0.080429,0.315994,-0.000031,-0.080994,0.130844,-1.455231,-0.055771,-0.459824,0.001404,0.012543
2896,0.314697,0.014313,-0.080429,0.315994,-0.000031,-0.080994,0.130386,-1.719513,-0.055771,-0.542999,-0.001755,0.009399
2901,0.314682,0.014313,-0.080429,0.315994,-0.000031,-0.080994,0.166245,-1.481934,-0.055771,-0.468719,0.009750,0.020874
2906,0.314682,0.014328,-0.080429,0.315994,-0.000031,-0.080994,0.137405,-1.477966,-0.055771,-0.467072,0.002670,0.013809
2911,0.314682,0.014343,-0.080429,0.315994,-0.000031,-0.080994,0.132370,-1.468277,-0.055771,-0.463943,0.001526,0.012665
2916,0.314682,0.014389,-0.080429,0.315994,-0.000031,-0.080994,0.131912,-1.497345,-0.055771,-0.473099,0.001038,0.012177
2921,0.314667,0.014404,-0.080429,0.315994,-0.000031,-0.080994,0.167770,-1.501617,-0.055771,-0.474930,0.009796,0.020920
2926,0.314667,0.014404,-0.080429,0.315994,-0.000031,-0.080994,0.138931,-1.452866,-0.055771,-0.459183,0.003235,0.014374
2931,0.314606,0.014496,-0.080429,0.315994,-0.000031,-0.080994,0.236588,-1.598663,-0.055771,-0.506378,0.025513,0.036621
2936,0.314606,0.014496,-0.080429,0.315994,-0.000031,-0.080994,0.155563,-1.476898,-0.055771,-0.466904,0.006958,0.018082
2941,0.314606,0.014496,-0.080429,0.315994,-0.000031,-0.080994,0.142059,-1.456299,-0.055771,-0.460220,0.003860,0.014999
2946,0.314606,0.014496,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.452866,-0.055771,-0.459106,0.003281,0.014420
2951,0.314606,0.014496,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.452637,-0.055771,-0.459045,0.003281,0.014420
2956,0.314606,0.014526,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.553879,-0.055771,-0.490891,0.002106,0.013245
2961,0.314606,0.014526,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.471939,-0.055771,-0.465118,0.003036,0.014175
2966,0.314606,0.014526,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.458206,-0.055771,-0.460800,0.003204,0.014328
2971,0.314606,0.014542,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.527481,-0.055771,-0.482590,0.002380,0.013550
2976,0.314606,0.014542,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.468658,-0.055771,-0.464081,0.003052,0.014206
2981,0.314606,0.014542,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.458817,-0.055771,-0.460983,0.003174,0.014328
2986,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.512375,-0.055771,-0.477844,0.002533,0.013672
2991,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.469803,-0.055771,-0.464447,0.003021,0.014160
2996,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.462708,-0.055771,-0.462219,0.003098,0.014236
3001,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.461792,-0.055771,-0.461929,0.003113,0.014252
3006,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.461792,-0.055771,-0.461929,0.003113,0.014252
3011,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.461792,-0.055771,-0.461929,0.003113,0.014252
3016,0.314606,0.014587,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.461792,-0.055771,-0.461929,0.003098,0.014252
3021,0.314606,0.014603,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.512299,-0.055771,-0.477829,0.002487,0.013641
3026,0.314606,0.014603,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.471100,-0.055771,-0.464859,0.002960,0.014099
3031,0.314606,0.014664,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.566696,-0.055771,-0.494949,0.001816,0.012955
3036,0.314606,0.014664,-0.080429,0.315994,-0.000031,-0.080994,0.139542,-1.485214,-0.055771,-0.469315,0.002762,0.013885
3041,0.314590,0.014664,-0.080429,0.315994,-0.000031,-0.080994,0.165100,-1.471939,-0.055771,-0.465485,0.009201,0.020325
3046,0.314590,0.014664,-0.080429,0.315994,-0.000031,-0.080994,0.144730,-1.469421,-0.055771,-0.464401,0.004211,0.015350
3051,0.314590,0.014664,-0.080429,0.315994,-0.000031,-0.080994,0.141296,-1.469421,-0.055771,-0.464340,0.003372,0.014496
