t,x,v,F_imp,F_env,Ks,Ds,K_est,iq_ideal,iq_cmd,iq_actual,tau_motor,tau_env
6.680000000000001,0.0020125642212781647,-0.14320922176479842,0.9965098261548624,0.0,300.0,17.146428199482244,100.0,0.5536165700860346,0.5217102561414778,0.42892558043993906,0.11580990671878355,0.0
6.69,0.0020111322986853066,-0.14319225928583149,0.971098687873267,0.0,300.0,17.146428199482244,100.0,0.5394992710407038,0.5217102561414778,0.4711799713033509,0.12721859225190474,0.0
6.7,0.0020097005673321237,-0.14317313531831646,0.9979984314880164,0.0,300.0,17.146428199482244,100.0,0.5544435730488979,0.5217102561414778,0.531221319861716,0.1434297563626633,0.0
6.710000000000001,0.002008269005886191,-0.14315614459327164,0.9973496268403383,0.0,300.0,17.146428199482244,100.0,0.5540831260224102,0.5268716077666037,0.4719645845784681,0.1274304378361864,0.0
6.720000000000001,0.0020068375980715637,-0.1431407814627166,0.9896929954028584,0.0,300.0,17.146428199482244,100.0,0.5498294418904768,0.5268716077666037,0.4267536265284477,0.1152234791626809,0.0
6.73,0.002005406351405693,-0.143124666587052,0.9648125253556263,0.0,300.0,17.146428199482244,100.0,0.5360069585309034,0.5268716077666037,0.4476354351283332,0.12086156748464998,0.0
6.74,0.002003975277237288,-0.14310741684049175,0.9878798390948209,0.0,300.0,17.146428199482244,100.0,0.548822132830456,0.5268716077666037,0.4791596266739118,0.1293730992019562,0.0
6.750000000000001,0.0020025443908702604,-0.14308863670274874,0.9674684134374993,0.0,300.0,17.146428199482244,100.0,0.5374824519097218,0.5268716077666037,0.5216704928615459,0.1408510330726174,0.0
6.760000000000001,0.0020011136789387417,-0.14307119315187994,0.9413466072417405,0.0,300.0,17.146428199482244,100.0,0.5229703373565224,0.5268716077666037,0.4845430796886493,0.13082663151593532,0.0
6.7700000000000005,0.0019996831162697403,-0.14305626690014903,0.9626659412334029,0.0,300.0,17.146428199482244,100.0,0.5348144117963348,0.5268716077666037,0.4146181036361434,0.11194688798175872,0.0
6.78,0.001998252709532903,-0.1430406736837064,0.9425296749484053,0.0,300.0,17.146428199482244,100.0,0.5236275971935584,0.5268716077666037,0.43314490118422483,0.11694912331974071,0.0
6.790000000000001,0.0019968224768176896,-0.14302327152134311,0.93901778349353,0.0,300.0,17.146428199482244,100.0,0.5216765463852944,0.5268716077666037,0.4833933989802693,0.13051621772467273,0.0
6.800000000000001,0.0019953924310749643,-0.1430045742725167,0.9320037003910893,0.0,300.0,17.146428199482244,100.0,0.5177798335506051,0.5268716077666037,0.5193680229557243,0.14022936619804555,0.0
6.810000000000001,0.001993962557179093,-0.14298738958713353,0.9741956269651715,0.0,300.0,17.146428199482244,100.0,0.5412197927584285,0.5268716077666037,0.4773523717548868,0.12888514037381946,0.0
6.82,0.001992532832329314,-0.14297248497790976,0.9911450461687799,0.0,300.0,17.146428199482244,100.0,0.5506361367604332,0.5268716077666037,0.4140169228824712,0.11178456917826723,0.0
6.83,0.001991103259940455,-0.14295723888587678,0.9828636731670048,0.0,300.0,17.146428199482244,100.0,0.5460353739816693,0.5268716077666037,0.4235025564719144,0.1143456902474169,0.0
6.840000000000001,0.0019896738558569257,-0.1429404083529355,0.9681565824353542,0.0,300.0,17.146428199482244,100.0,0.5378647680196412,0.5268716077666037,0.46751480392445277,0.12622899705960225,0.0
